ISO3;ECONOMY_NAME;NUM;NAME;DATAYR;VALUE_SCREEN;SCORE;RANK
JOR;Jordan;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;847949,5178;74,50398475;26
KAZ;Kazakhstan;62;Global Innovation Index;;;25,6729509;78
KAZ;Kazakhstan;IN;Innovation inputs;;;33,66781877;72
KAZ;Kazakhstan;IN.1;Institutions;;;44,24539286;76
KAZ;Kazakhstan;IN.1.1;Institutional environment;;;52,53105696;70
KAZ;Kazakhstan;IN.1.1.1;Operational stability for businesses*;2023;2,3;57,33333333;78
KAZ;Kazakhstan;IN.1.1.2;Government effectiveness*;2022;0,143430486;47,72878059;58
KAZ;Kazakhstan;IN.1.2;Regulatory environment;;;35,88605927;84
KAZ;Kazakhstan;IN.1.2.1;Regulatory quality*;2022;-0,011234054;41,54032096;72
KAZ;Kazakhstan;IN.1.2.2;Rule of law*;2022;-0,474393338;30,23179757;91
KAZ;Kazakhstan;IN.1.3;Business environment;;;44,31906236;68
KAZ;Kazakhstan;IN.1.3.1;Policy stability for doing business†;2023;3,5407875;38,21275427;92
KAZ;Kazakhstan;IN.1.3.2;Entrepreneurship policies and culture†;2021;5,102455908;50,42537046;25
KAZ;Kazakhstan;IN.2;Human capital and research;;;32,00994889;65
KAZ;Kazakhstan;IN.2.1;Education;;;51,07617043;66
KAZ;Kazakhstan;IN.2.1.1;Expenditure on education, % GDP;2022;4,205;38,30465264;63
KAZ;Kazakhstan;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;2016;21,20877075;33,92672494;42
KAZ;Kazakhstan;IN.2.1.3;School life expectancy, years;2020;14,81626987;58,16118989;53
KAZ;Kazakhstan;IN.2.1.4;PISA scales in reading, maths and science;2022;411,6299743;30,70716301;54
KAZ;Kazakhstan;IN.2.1.5;Pupil–teacher ratio, secondary;2020;8,276472586;94,28112165;16
KAZ;Kazakhstan;IN.2.2;Tertiary education;;;34,68518071;60
KAZ;Kazakhstan;IN.2.2.1;Tertiary enrolment, % gross;2020;64,85;41,51174997;48
KAZ;Kazakhstan;IN.2.2.2;Graduates in science and engineering, %;2020;24,0615406;48,3541198;51
KAZ;Kazakhstan;IN.2.2.3;Tertiary inbound mobility, %;2020;5,507750034;14,18967237;48
KAZ;Kazakhstan;IN.2.3;Research and development (R&D);;;10,26849552;60
KAZ;Kazakhstan;IN.2.3.1;Researchers, FTE/mn pop.;2022;681,50598;6,727281062;64
KAZ;Kazakhstan;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,11974;1,823084277;98
KAZ;Kazakhstan;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;0;0;41
KAZ;Kazakhstan;IN.2.3.4;QS university ranking, top 3*;2023;32,13333333;32,52361673;38
KAZ;Kazakhstan;IN.3;Infrastructure;;;40,85601404;68
KAZ;Kazakhstan;IN.3.1;Information and communication technologies (ICTs);;;87,67932663;16
KAZ;Kazakhstan;IN.3.1.1;ICT access*;2022;96,34838596;94,88904391;49
KAZ;Kazakhstan;IN.3.1.2;ICT use*;2022;86,67401148;82,84723429;41
KAZ;Kazakhstan;IN.3.1.3;Government's online service*;2022;0,9344;92,74977896;8
KAZ;Kazakhstan;IN.3.1.4;E-participation*;2022;0,8068;80,23124936;15
KAZ;Kazakhstan;IN.3.2;General infrastructure;;;28,13557658;79
KAZ;Kazakhstan;IN.3.2.1;Electricity output, GWh/mn pop.;2021;6056,523341;22,60591246;34
KAZ;Kazakhstan;IN.3.2.2;Logistics performance*;2023;2,7;27,27272727;76
KAZ;Kazakhstan;IN.3.2.3;Gross capital formation, % GDP;2023;25,06666667;34,52809;49
KAZ;Kazakhstan;IN.3.3;Ecological sustainability;;;6,753138906;121
KAZ;Kazakhstan;IN.3.3.1;GDP/unit of energy use;2021;6,86;12,00648725;100
KAZ;Kazakhstan;IN.3.3.2;Low-carbon energy use, %;2022;4,039329724;4,813837436;108
KAZ;Kazakhstan;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;0,480654486;3,439092029;93
KAZ;Kazakhstan;IN.4;Market sophistication;;;25,24011788;86
KAZ;Kazakhstan;IN.4.1;Credit;;;21,29318461;80
KAZ;Kazakhstan;IN.4.1.1;Finance for startups and scaleups†;2021;4,360798611;45,61135761;50
KAZ;Kazakhstan;IN.4.1.2;Domestic credit to private sector, % GDP;2022;25,02189369;6,499971105;107
KAZ;Kazakhstan;IN.4.1.3;Loans from microfinance institutions, % GDP;2021;1,076680553;11,76822511;29
KAZ;Kazakhstan;IN.4.2;Investment;;;3,449061425;95
KAZ;Kazakhstan;IN.4.2.1;Market capitalization, % GDP;2022;25,33567136;8,621294977;56
KAZ;Kazakhstan;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,011628421;0,487682916;94
KAZ;Kazakhstan;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,017332263;4,26410904;91
KAZ;Kazakhstan;IN.4.2.4;VC received, value, % GDP;2023;3,51691E-05;0,423158766;92
KAZ;Kazakhstan;IN.4.3;Trade, diversification and market scale;;;50,9781076;79
KAZ;Kazakhstan;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;2,687220627;78,84495783;76
KAZ;Kazakhstan;IN.4.3.2;Domestic industry diversification;2021;0,252010785;61,24817807;97
KAZ;Kazakhstan;IN.4.3.3;Domestic market scale, bn PPP$;2023;654,05;12,84118689;40
KAZ;Kazakhstan;IN.5;Business sophistication;;;25,98762016;66
KAZ;Kazakhstan;IN.5.1;Knowledge workers;;;42,44879529;44
KAZ;Kazakhstan;IN.5.1.1;Knowledge-intensive employment, %;2022;38,97406008;59,01130842;32
KAZ;Kazakhstan;IN.5.1.2;Firms offering formal training, %;2019;21,8;25,64469914;75
KAZ;Kazakhstan;IN.5.1.3;GERD performed by business, % GDP;2018;0,05014;1,190839307;72
KAZ;Kazakhstan;IN.5.1.4;GERD financed by business, %;2018;47,4229;58,66295001;34
KAZ;Kazakhstan;IN.5.1.5;Females employed w/advanced degrees, %;2017;20,71659695;67,73417958;30
KAZ;Kazakhstan;IN.5.2;Innovation linkages;;;13,48295915;112
KAZ;Kazakhstan;IN.5.2.1;Public research–industry co-publications, %;2023;1,560551584;16,02763835;61
KAZ;Kazakhstan;IN.5.2.2;University–industry R&D collaboration†;2023;3,0865395;23,92561224;109
KAZ;Kazakhstan;IN.5.2.3;State of cluster development†;2023;3,322929;24,23299429;114
KAZ;Kazakhstan;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,004687409;1,960122511;107
KAZ;Kazakhstan;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,053806512;1,268428389;71
KAZ;Kazakhstan;IN.5.3;Knowledge absorption;;;22,03110604;83
KAZ;Kazakhstan;IN.5.3.1;Intellectual property payments, % total trade;2022;0,361662898;8,250576422;83
KAZ;Kazakhstan;IN.5.3.2;High-tech imports, % total trade;2022;9,049505793;30,24390944;52
KAZ;Kazakhstan;IN.5.3.3;ICT services imports, % total trade;2022;0,775532247;15,7768397;94
KAZ;Kazakhstan;IN.5.3.4;FDI net inflows, % GDP;2022;2,898700837;33,85309859;50
KAZ;Kazakhstan;IN.5.3.5;Research talent, % in businesses;;;;
KAZ;Kazakhstan;OUT;Innovation outputs;;;17,67808304;83
KAZ;Kazakhstan;OUT.6;Knowledge and technology outputs;;;15,89256815;85
KAZ;Kazakhstan;OUT.6.1;Knowledge creation;;;16,43816745;64
KAZ;Kazakhstan;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2022;1,296109682;19,62864335;43
KAZ;Kazakhstan;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;2023;0,035165507;0,765704974;81
KAZ;Kazakhstan;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;2018;1,627335896;50,0714776;10
KAZ;Kazakhstan;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;3,23369773;5,607990042;115
KAZ;Kazakhstan;OUT.6.1.5;Citable documents H-index;2023;163;6,117021277;92
KAZ;Kazakhstan;OUT.6.2;Knowledge impact;;;18,93583211;108
KAZ;Kazakhstan;OUT.6.2.1;Labor productivity growth, %;2023;1,805770382;58,63117698;30
KAZ;Kazakhstan;OUT.6.2.2;Unicorn valuation, % GDP;2024;0;0;49
KAZ;Kazakhstan;OUT.6.2.3;Software spending, % GDP;2023;0,014391713;0,994118364;128
KAZ;Kazakhstan;OUT.6.2.4;High-tech manufacturing, %;2021;14,08589624;16,1180331;78
KAZ;Kazakhstan;OUT.6.3;Knowledge diffusion;;;12,3037049;84
KAZ;Kazakhstan;OUT.6.3.1;Intellectual property receipts, % total trade;2022;0,005453633;0,166352249;101
KAZ;Kazakhstan;OUT.6.3.2;Production and export complexity;2021;-0,47155756;31,16947848;87
KAZ;Kazakhstan;OUT.6.3.3;High-tech exports, % total trade;2022;6,059210699;23,04247552;36
KAZ;Kazakhstan;OUT.6.3.4;ICT services exports, % total trade;2022;0,619613472;4,833294062;96
KAZ;Kazakhstan;OUT.6.3.5;ISO 9001 quality/bn PPP$ GDP;2022;0,911586094;2,30692417;114
KAZ;Kazakhstan;OUT.7;Creative outputs;;;19,46359793;83
KAZ;Kazakhstan;OUT.7.1;Intangible assets;;;19,75846983;80
KAZ;Kazakhstan;OUT.7.1.1;Intangible asset intensity, top 15, %;2022;13,20722323;58,33020335;68
KAZ;Kazakhstan;OUT.7.1.2;Trademarks by origin/bn PPP$ GDP;2022;24,60122252;17,73344857;75
KAZ;Kazakhstan;OUT.7.1.3;Global brand value, top 5,000, % GDP;2024;0,347477955;1,433014707;67
KAZ;Kazakhstan;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;0,165742926;1,537212707;103
KAZ;Kazakhstan;OUT.7.2;Creative goods and services;;;13,97440057;65
KAZ;Kazakhstan;OUT.7.2.1;Cultural and creative services exports, % total trade;2022;0,078060798;2,148584681;95
KAZ;Kazakhstan;OUT.7.2.2;National feature films/mn pop. 15–69;2022;4,535510782;27,98082338;31
KAZ;Kazakhstan;OUT.7.2.3;Entertainment and media market/th pop. 15–69;;;;
KAZ;Kazakhstan;OUT.7.2.4;Creative goods exports, % total trade;2022;0,941017598;11,79379365;47
KAZ;Kazakhstan;OUT.7.3;Online creativity;;;24,36305147;71
KAZ;Kazakhstan;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;14,64455026;2,013507112;80
KAZ;Kazakhstan;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;303733,0922;5,76118739;72
KAZ;Kazakhstan;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;157451,3685;65,31445992;68
KEN;Kenya;63;Global Innovation Index;;;20,98679589;96
KEN;Kenya;IN;Innovation inputs;;;25,35476853;105
KEN;Kenya;IN.1;Institutions;;;39,59886319;87
KEN;Kenya;IN.1.1;Institutional environment;;;41,39966462;95
KEN;Kenya;IN.1.1.1;Operational stability for businesses*;2023;2,7;46,66666667;100
KEN;Kenya;IN.1.1.2;Government effectiveness*;2022;-0,300569445;36,13266257;86
KEN;Kenya;IN.1.2;Regulatory environment;;;33,21792169;89
KEN;Kenya;IN.1.2.1;Regulatory quality*;2022;-0,38082996;31,83222538;92
KEN;Kenya;IN.1.2.2;Rule of law*;2022;-0,321951181;34,603618;84
KEN;Kenya;IN.1.3;Business environment;;;44,17900327;70
KEN;Kenya;IN.1.3.1;Policy stability for doing business†;2023;3,814895982;44,17900327;80
KEN;Kenya;IN.1.3.2;Entrepreneurship policies and culture†;;;;
KEN;Kenya;IN.2;Human capital and research;;;16,13734668;118
KEN;Kenya;IN.2.1;Education;;;39,18591223;102
KEN;Kenya;IN.2.1.1;Expenditure on education, % GDP;2020;4,628155881;43,69860906;51
KEN;Kenya;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;;;;
KEN;Kenya;IN.2.1.3;School life expectancy, years;;;;
KEN;Kenya;IN.2.1.4;PISA scales in reading, maths and science;;;;
KEN;Kenya;IN.2.1.5;Pupil–teacher ratio, secondary;2015;30,65074002;34,6732154;122
KEN;Kenya;IN.2.2;Tertiary education;;;7,171759507;117
KEN;Kenya;IN.2.2.1;Tertiary enrolment, % gross;2022;20,483;11,10876851;100
KEN;Kenya;IN.2.2.2;Graduates in science and engineering, %;;;;
KEN;Kenya;IN.2.2.3;Tertiary inbound mobility, %;2019;1,29358995;3,234750504;87
KEN;Kenya;IN.2.3;Research and development (R&D);;;2,054368306;89
KEN;Kenya;IN.2.3.1;Researchers, FTE/mn pop.;2022;169,27141;1,560844187;87
KEN;Kenya;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,41019;6,656629036;65
KEN;Kenya;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;0;0;41
KEN;Kenya;IN.2.3.4;QS university ranking, top 3*;2023;0;0;75
KEN;Kenya;IN.3;Infrastructure;;;27,14348136;106
KEN;Kenya;IN.3.1;Information and communication technologies (ICTs);;;55,78925575;94
KEN;Kenya;IN.3.1.1;ICT access*;2022;64,80898246;50,74513802;107
KEN;Kenya;IN.3.1.2;ICT use*;2022;61,60048197;50,57342764;107
KEN;Kenya;IN.3.1.3;Government's online service*;2022;0,6821;64,86516357;68
KEN;Kenya;IN.3.1.4;E-participation*;2022;0,5795;56,97329377;64
KEN;Kenya;IN.3.2;General infrastructure;;;8,496740347;127
KEN;Kenya;IN.3.2.1;Electricity output, GWh/mn pop.;2022;239,88006;0,792662668;117
KEN;Kenya;IN.3.2.2;Logistics performance*;;;;
KEN;Kenya;IN.3.2.3;Gross capital formation, % GDP;2023;19,137;16,20081803;105
KEN;Kenya;IN.3.3;Ecological sustainability;;;17,14444799;83
KEN;Kenya;IN.3.3.1;GDP/unit of energy use;2021;7,953;14,77624043;94
KEN;Kenya;IN.3.3.2;Low-carbon energy use, %;2022;28,51618124;34,04787705;40
KEN;Kenya;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;0,378845036;2,609226489;100
KEN;Kenya;IN.4;Market sophistication;;;22,58217718;101
KEN;Kenya;IN.4.1;Credit;;;6,117338075;123
KEN;Kenya;IN.4.1.1;Finance for startups and scaleups†;;;;
KEN;Kenya;IN.4.1.2;Domestic credit to private sector, % GDP;2022;31,54204984;9,055358496;93
KEN;Kenya;IN.4.1.3;Loans from microfinance institutions, % GDP;2022;0,294232493;3,179317654;49
KEN;Kenya;IN.4.2;Investment;;;26,30652134;31
KEN;Kenya;IN.4.2.1;Market capitalization, % GDP;2022;18,7830511;6,371458762;64
KEN;Kenya;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,1345479;7,908665165;40
KEN;Kenya;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,197864533;56,01130335;13
KEN;Kenya;IN.4.2.4;VC received, value, % GDP;2023;0,002903453;34,93465808;25
KEN;Kenya;IN.4.3;Trade, diversification and market scale;;;35,32267213;108
KEN;Kenya;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;8,027653746;36,80260123;120
KEN;Kenya;IN.4.3.2;Domestic industry diversification;2020;0,245612813;62,56226541;92
KEN;Kenya;IN.4.3.3;Domestic market scale, bn PPP$;2023;338,964;6,603149765;57
KEN;Kenya;IN.5;Business sophistication;;;21,31197424;93
KEN;Kenya;IN.5.1;Knowledge workers;;;24,26557726;91
KEN;Kenya;IN.5.1.1;Knowledge-intensive employment, %;2019;13,8010379;18,00400434;97
KEN;Kenya;IN.5.1.2;Firms offering formal training, %;2018;37,4;47,99426934;44
KEN;Kenya;IN.5.1.3;GERD performed by business, % GDP;;;;
KEN;Kenya;IN.5.1.4;GERD financed by business, %;;;;
KEN;Kenya;IN.5.1.5;Females employed w/advanced degrees, %;2021;2,214401469;6,798458105;109
KEN;Kenya;IN.5.2;Innovation linkages;;;22,22998482;70
KEN;Kenya;IN.5.2.1;Public research–industry co-publications, %;2023;1,775733657;18,44054702;51
KEN;Kenya;IN.5.2.2;University–industry R&D collaboration†;2023;3,751807118;42,92788191;72
KEN;Kenya;IN.5.2.3;State of cluster development†;2023;3,762428539;40,9515462;82
KEN;Kenya;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,019302796;8,537799762;58
KEN;Kenya;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,012148307;0,29214921;93
KEN;Kenya;IN.5.3;Knowledge absorption;;;17,44036063;107
KEN;Kenya;IN.5.3.1;Intellectual property payments, % total trade;2022;0,350006824;7,984667663;84
KEN;Kenya;IN.5.3.2;High-tech imports, % total trade;2022;6,842753387;22,66227681;89
KEN;Kenya;IN.5.3.3;ICT services imports, % total trade;2022;0,492819024;9,926006524;111
KEN;Kenya;IN.5.3.4;FDI net inflows, % GDP;2022;0,397632829;29,18849154;111
KEN;Kenya;IN.5.3.5;Research talent, % in businesses;;;;
KEN;Kenya;OUT;Innovation outputs;;;16,61882325;87
KEN;Kenya;OUT.6;Knowledge and technology outputs;;;19,66927194;75
KEN;Kenya;OUT.6.1;Knowledge creation;;;17,70375289;61
KEN;Kenya;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2022;1,178272274;18,38014418;49
KEN;Kenya;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;2023;0,064903648;1,413232731;69
KEN;Kenya;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;2022;1,181482825;36,35303009;15
KEN;Kenya;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;8,278165233;16,52129361;81
KEN;Kenya;OUT.6.1.5;Citable documents H-index;2023;346;15,85106383;54
KEN;Kenya;OUT.6.2;Knowledge impact;;;21,68981644;89
KEN;Kenya;OUT.6.2.1;Labor productivity growth, %;2023;1,830126209;58,82550685;29
KEN;Kenya;OUT.6.2.2;Unicorn valuation, % GDP;2024;0;0;49
KEN;Kenya;OUT.6.2.3;Software spending, % GDP;2023;0,142114075;13,95403267;85
KEN;Kenya;OUT.6.2.4;High-tech manufacturing, %;2020;12,35578879;13,97972624;81
KEN;Kenya;OUT.6.3;Knowledge diffusion;;;19,6142465;58
KEN;Kenya;OUT.6.3.1;Intellectual property receipts, % total trade;2022;0,354682454;10,8188834;33
KEN;Kenya;OUT.6.3.2;Production and export complexity;2021;-0,35204473;34,1765207;79
KEN;Kenya;OUT.6.3.3;High-tech exports, % total trade;2022;0,258480001;0,975760557;102
KEN;Kenya;OUT.6.3.4;ICT services exports, % total trade;2022;5,655549445;47,37112258;17
KEN;Kenya;OUT.6.3.5;ISO 9001 quality/bn PPP$ GDP;2022;1,762592584;4,72894527;99
KEN;Kenya;OUT.7;Creative outputs;;;13,56837456;101
KEN;Kenya;OUT.7.1;Intangible assets;;;15,12252641;92
KEN;Kenya;OUT.7.1.1;Intangible asset intensity, top 15, %;2022;-18,34358615;41,18530391;73
KEN;Kenya;OUT.7.1.2;Trademarks by origin/bn PPP$ GDP;2022;16,60497058;11,67725545;96
KEN;Kenya;OUT.7.1.3;Global brand value, top 5,000, % GDP;2024;1,192483163;4,917854174;54
KEN;Kenya;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;0,292160155;2,709692133;91
KEN;Kenya;OUT.7.2;Creative goods and services;;;1,083692277;119
KEN;Kenya;OUT.7.2.1;Cultural and creative services exports, % total trade;2021;0,016121056;0,40462853;102
KEN;Kenya;OUT.7.2.2;National feature films/mn pop. 15–69;;;;
KEN;Kenya;OUT.7.2.3;Entertainment and media market/th pop. 15–69;2023;0,073478826;1,681445666;52
KEN;Kenya;OUT.7.2.4;Creative goods exports, % total trade;2022;0,093090253;1,165002633;98
KEN;Kenya;OUT.7.3;Online creativity;;;22,94475314;83
KEN;Kenya;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;5,773953913;0,784803016;100
KEN;Kenya;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;524254,1061;9,989198685;55
KEN;Kenya;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;41678,64498;58,06025772;89
KWT;Kuwait;64;Global Innovation Index;;;28,09214428;71
KWT;Kuwait;IN;Innovation inputs;;;34,23020151;70
KWT;Kuwait;IN.1;Institutions;;;46,77500428;66
KWT;Kuwait;IN.1.1;Institutional environment;;;53,45882791;67
KWT;Kuwait;IN.1.1.1;Operational stability for businesses*;2023;2,2;60;70
KWT;Kuwait;IN.1.1.2;Government effectiveness*;2022;0,112373598;46,91765581;60
KWT;Kuwait;IN.1.2;Regulatory environment;;;49,61036439;55
KWT;Kuwait;IN.1.2.1;Regulatory quality*;2022;0,210080639;47,35354605;58
KWT;Kuwait;IN.1.2.2;Rule of law*;2022;0,280016601;51,86718273;55
KWT;Kuwait;IN.1.3;Business environment;;;37,25582056;86
KWT;Kuwait;IN.1.3.1;Policy stability for doing business†;2023;3,955731386;47,24442859;69
KWT;Kuwait;IN.1.3.2;Entrepreneurship policies and culture†;2020;4,224206349;27,26721252;57
KWT;Kuwait;IN.2;Human capital and research;;;34,50664722;53
KWT;Kuwait;IN.2.1;Education;;;59,92598532;37
KWT;Kuwait;IN.2.1.1;Expenditure on education, % GDP;;;;
KWT;Kuwait;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;2014;17,88357925;26,56692998;59
KWT;Kuwait;IN.2.1.3;School life expectancy, years;2015;14,66771984;57,09667906;54
KWT;Kuwait;IN.2.1.4;PISA scales in reading, maths and science;;;;
KWT;Kuwait;IN.2.1.5;Pupil–teacher ratio, secondary;2015;7,588357954;96,11434692;6
KWT;Kuwait;IN.2.2;Tertiary education;;;39,25590333;42
KWT;Kuwait;IN.2.2.1;Tertiary enrolment, % gross;2021;61,55804825;39,25590333;53
KWT;Kuwait;IN.2.2.2;Graduates in science and engineering, %;;;;
KWT;Kuwait;IN.2.2.3;Tertiary inbound mobility, %;;;;
KWT;Kuwait;IN.2.3;Research and development (R&D);;;4,338053021;78
KWT;Kuwait;IN.2.3.1;Researchers, FTE/mn pop.;2022;181,98084;1,689032465;85
KWT;Kuwait;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,07964;1,155757216;105
KWT;Kuwait;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;0;0;41
KWT;Kuwait;IN.2.3.4;QS university ranking, top 3*;2023;14,33333333;14,5074224;60
KWT;Kuwait;IN.3;Infrastructure;;;43,64728009;60
KWT;Kuwait;IN.3.1;Information and communication technologies (ICTs);;;80,00985348;44
KWT;Kuwait;IN.3.1.1;ICT access*;2022;100;100;1
KWT;Kuwait;IN.3.1.2;ICT use*;2022;100;100;1
KWT;Kuwait;IN.3.1.3;Government's online service*;2022;0,6973;66,54509284;66
KWT;Kuwait;IN.3.1.4;E-participation*;2022;0,5455;53,49432109;67
KWT;Kuwait;IN.3.2;General infrastructure;;;44,10415749;31
KWT;Kuwait;IN.3.2.1;Electricity output, GWh/mn pop.;2021;19007,05882;71,17228517;5
KWT;Kuwait;IN.3.2.2;Logistics performance*;2023;3,2;50;50
KWT;Kuwait;IN.3.2.3;Gross capital formation, % GDP;2023;17,49966667;11,1401873;115
KWT;Kuwait;IN.3.3;Ecological sustainability;;;6,827829312;120
KWT;Kuwait;IN.3.3.1;GDP/unit of energy use;2021;4,668;6,451776392;120
KWT;Kuwait;IN.3.3.2;Low-carbon energy use, %;2022;0,125852696;0,13975824;127
KWT;Kuwait;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;1,763030967;13,8919533;55
KWT;Kuwait;IN.4;Market sophistication;;;29,83935845;76
KWT;Kuwait;IN.4.1;Credit;;;41,88480956;35
KWT;Kuwait;IN.4.1.1;Finance for startups and scaleups†;2020;4,55625;49,80197135;40
KWT;Kuwait;IN.4.1.2;Domestic credit to private sector, % GDP;2019;95,10658676;33,96764777;27
KWT;Kuwait;IN.4.1.3;Loans from microfinance institutions, % GDP;;;;
KWT;Kuwait;IN.4.2;Investment;;;11,04438062;57
KWT;Kuwait;IN.4.2.1;Market capitalization, % GDP;2022;95,51554675;32,71749145;20
KWT;Kuwait;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,060217657;3,488039169;58
KWT;Kuwait;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,010992461;2,446888586;97
KWT;Kuwait;IN.4.2.4;VC received, value, % GDP;2023;0,000459197;5,525103265;63
KWT;Kuwait;IN.4.3;Trade, diversification and market scale;;;36,58888516;107
KWT;Kuwait;IN.4.3.1;Applied tariff rate, weighted avg., %;2021;3,407371182;73,17559998;84
KWT;Kuwait;IN.4.3.2;Domestic industry diversification;2019;0,396269624;31,61867751;105
KWT;Kuwait;IN.4.3.3;Domestic market scale, bn PPP$;2023;256,593;4,972377988;65
KWT;Kuwait;IN.5;Business sophistication;;;16,38271748;120
KWT;Kuwait;IN.5.1;Knowledge workers;;;16,79954021;111
KWT;Kuwait;IN.5.1.1;Knowledge-intensive employment, %;2016;22,65050398;32,41994312;65
KWT;Kuwait;IN.5.1.2;Firms offering formal training, %;;;;
KWT;Kuwait;IN.5.1.3;GERD performed by business, % GDP;;;;
KWT;Kuwait;IN.5.1.4;GERD financed by business, %;2014;0,95321;1,179137307;92
KWT;Kuwait;IN.5.1.5;Females employed w/advanced degrees, %;;;;
KWT;Kuwait;IN.5.2;Innovation linkages;;;20,86308729;81
KWT;Kuwait;IN.5.2.1;Public research–industry co-publications, %;2023;1,271751291;12,78922392;78
KWT;Kuwait;IN.5.2.2;University–industry R&D collaboration†;2023;3,075282163;23,60406501;110
KWT;Kuwait;IN.5.2.3;State of cluster development†;2023;4,194328114;57,38099565;44
KWT;Kuwait;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,023489048;10,42182862;49
KWT;Kuwait;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,004944351;0,119323237;99
KWT;Kuwait;IN.5.3;Knowledge absorption;;;11,48552494;133
KWT;Kuwait;IN.5.3.1;Intellectual property payments, % total trade;2022;0;0;121
KWT;Kuwait;IN.5.3.2;High-tech imports, % total trade;2022;4,722672352;15,37841682;111
KWT;Kuwait;IN.5.3.3;ICT services imports, % total trade;2022;0,124367838;2,300801026;131
KWT;Kuwait;IN.5.3.4;FDI net inflows, % GDP;2022;-0,098660346;28,2628819;120
KWT;Kuwait;IN.5.3.5;Research talent, % in businesses;;;;
KWT;Kuwait;OUT;Innovation outputs;;;21,95408706;68
KWT;Kuwait;OUT.6;Knowledge and technology outputs;;;20,7663802;67
KWT;Kuwait;OUT.6.1;Knowledge creation;;;6,364550614;105
KWT;Kuwait;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2018;0,06932377;1,575874089;113
KWT;Kuwait;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;2023;0,003897222;0,084859365;97
KWT;Kuwait;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;;;;
KWT;Kuwait;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;7,412517099;14,64853283;87
KWT;Kuwait;OUT.6.1.5;Citable documents H-index;2023;220;9,14893617;84
KWT;Kuwait;OUT.6.2;Knowledge impact;;;30,11114408;54
KWT;Kuwait;OUT.6.2.1;Labor productivity growth, %;2023;0,29919799;46,61056211;82
KWT;Kuwait;OUT.6.2.2;Unicorn valuation, % GDP;2024;0;0;49
KWT;Kuwait;OUT.6.2.3;Software spending, % GDP;2023;0,490811516;49,33616061;22
KWT;Kuwait;OUT.6.2.4;High-tech manufacturing, %;2019;20,86602219;24,49785359;59
KWT;Kuwait;OUT.6.3;Knowledge diffusion;;;25,82344592;51
KWT;Kuwait;OUT.6.3.1;Intellectual property receipts, % total trade;;;;
KWT;Kuwait;OUT.6.3.2;Production and export complexity;2021;0,13200761;46,35568021;55
KWT;Kuwait;OUT.6.3.3;High-tech exports, % total trade;2022;0,20697761;0,779838934;111
